POINTID,Bdfine (g cm-3),SOCS (kg cm-2),coarse_vol,GPS_LAT,GPS_LONG,BDfine  method 
31202126,1.34 ,0.80 ,0.03 ,41.20398886,-4.35570795,Measurement
31001850,1.04 ,9.75 ,0.18 ,38.72049429,-4.038352607,Measurement
50042692,1.34 ,7.56 ,0.02 ,46.96814262,18.99230335,Measurement
54001706,0.82 ,3.86 ,0.13 ,37.65584062,22.19326443,Measurement
50063180,1.20 ,2.27 ,0.01 ,51.31396757,19.8590992,Measurement
51963688,1.22 ,5.21 ,0.01 ,55.53018536,23.95049507,Measurement
36882640,0.71 ,7.07 ,0.06 ,46.55580945,1.734304269,Measurement
35482240,0.91 ,5.72 ,0.16 ,42.82870902,0.546721742,Measurement
48082906,1.26 ,6.87 ,0.04 ,49.06830945,16.67337578,Measurement
32121666,1.00 ,2.09 ,0.24 ,37.25420991,-2.462389451,Measurement
39763194,1.37 ,4.58 ,0.03 ,51.74987818,4.999818125,Measurement
34402178,1.27 ,2.16 ,0.04 ,42.14441717,-0.660526059,Measurement
43502416,1.24 ,4.06 ,0.03 ,44.85483194,10.36621503,Measurement
39802946,1.28 ,3.35 ,0.06 ,49.5283863,5.286868665,Measurement
31161848,1.20 ,1.81 ,0.08 ,38.72911314,-3.853874237,Measurement
41783068,0.81 ,9.28 ,0.06 ,50.70586968,7.975449471,Measurement
41642978,1.20 ,2.98 ,0.04 ,49.89347668,7.814925742,Measurement
31462234,1.10 ,2.49 ,0.03 ,42.20463888,-4.275129836,Measurement
38342524,0.44 ,9.00 ,0.06 ,45.64468067,3.753520374,Measurement
37822928,1.22 ,2.82 ,0.05 ,49.22044319,2.588452105,Measurement
42842416,0.99 ,2.73 ,0.11 ,44.85442975,9.532762142,Measurement
36362152,0.63 ,5.84 ,0.03 ,42.13349808,1.72511547,Measurement
53064066,1.23 ,4.54 ,0.05 ,58.62274278,27.11495076,Measurement
46941586,1.24 ,2.16 ,0.02 ,37.25598606,14.17334042,Measurement
32662124,0.98 ,2.52 ,0.16 ,41.42098511,-2.635305152,Measurement
47362636,0.67 ,8.67 ,0.01 ,46.70080052,15.42655909,Measurement
50062712,1.42 ,6.92 ,0.03 ,47.14448277,19.04935078,Measurement
31602148,0.94 ,4.07 ,0.08 ,41.46634963,-3.930949618,Measurement
28902202,1.07 ,1.15 ,0.16 ,41.44202201,-7.222622029,Measurement
51184026,0.89 ,5.99 ,0.01 ,58.6373344,23.79906275,Measurement
37362534,1.07 ,7.26 ,0.01 ,45.65291656,2.490925814,Measurement
41963126,1.04 ,3.77 ,0.10 ,51.23125447,8.21021133,Measurement
27962406,0.94 ,11.08 ,0.03 ,43.02295198,-8.880337636,Measurement
38302418,0.78 ,11.17 ,0.03 ,44.69008807,3.809718318,Measurement
27541792,1.20 ,1.98 ,0.15 ,37.55673214,-7.777729769,Measurement
43782612,0.84 ,6.05 ,0.03 ,46.61878932,10.74344133,Measurement
53282696,0.36 ,5.28 ,0.03 ,46.56842453,23.20092803,Measurement
30782390,0.87 ,3.32 ,0.14 ,43.46126133,-5.442872575,Measurement
42722438,0.95 ,4.05 ,0.07 ,45.05194907,9.37903231,Measurement
34122012,0.99 ,4.36 ,0.21 ,40.624861,-0.733277388,Measurement
50143296,0.65 ,12.54 ,0.03 ,52.33527322,20.20523578,Measurement
32522178,0.90 ,9.13 ,0.04 ,41.87986149,-2.901931231,Measurement
33442270,0.62 ,8.55 ,0.05 ,42.83480375,-1.970923869,Measurement
47221592,1.30 ,2.66 ,0.07 ,37.29604327,14.48958917,Measurement
44924046,0.60 ,4.95 ,0.05 ,59.48206395,13.01167456,Measurement
53183886,1.21 ,4.76 ,0.06 ,57.03159216,26.57462443,Measurement
37982642,1.11 ,4.10 ,0.03 ,46.67434259,3.160535626,Measurement
32722108,0.81 ,3.08 ,0.09 ,41.28759192,-2.535371572,Measurement
30122294,1.26 ,1.69 ,0.08 ,42.49204907,-6.007467332,Measurement
49902614,1.24 ,4.22 ,0.06 ,46.28645617,18.69404962,Measurement
31161704,1.26 ,1.92 ,0.16 ,37.44613693,-3.591478009,Measurement
45662196,0.81 ,4.07 ,0.01 ,42.82680654,12.98804239,Measurement
47682888,1.29 ,4.51 ,0.08 ,48.938298,16.10759263,Measurement
39622348,0.47 ,8.07 ,0.06 ,44.14546139,5.519886903,Measurement
45323152,1.39 ,2.52 ,0.14 ,51.4392894,13.03554683,Measurement
51922944,1.34 ,5.41 ,0.03 ,48.9708477,21.95336034,Measurement
31981858,1.11 ,1.88 ,0.05 ,38.94830726,-2.943502263,Measurement
35582566,0.90 ,6.39 ,0.06 ,45.75269627,0.174653217,Measurement
47344078,1.07 ,6.33 ,0.08 ,59.61103542,17.31370947,Measurement
54842098,1.04 ,1.60 ,0.07 ,41.01955174,23.85391187,Measurement
33062038,0.77 ,7.51 ,0.05 ,40.71358955,-2.013241879,Measurement
28282136,0.59 ,9.29 ,0.07 ,40.73425467,-7.777096453,Measurement
35142218,0.62 ,8.30 ,0.11 ,42.59263906,0.167513392,Measurement
51464094,0.70 ,14.36 ,0.03 ,59.18499209,24.51937012,Measurement
35422716,1.19 ,2.38 ,0.02 ,47.06999302,-0.285073922,Measurement
46262056,1.22 ,3.20 ,0.02 ,41.53956911,13.64219386,Measurement
47643172,1.25 ,1.68 ,0.07 ,51.48417002,16.38675192,Measurement
43983288,1.01 ,6.68 ,0.03 ,52.69556264,11.13892778,Measurement
30622304,1.17 ,2.99 ,0.28 ,42.67397458,-5.433664245,Measurement
46181644,1.08 ,3.13 ,0.13 ,37.81573174,13.34932448,Measurement
50004308,0.95 ,6.72 ,0.02 ,61.32057821,22.71377312,Measurement
36142410,1.09 ,3.39 ,0.08 ,44.42229721,1.116380898,Measurement
27741866,0.90 ,4.70 ,0.10 ,38.24989582,-7.729403411,Measurement
30721756,1.24 ,2.20 ,0.04 ,37.83739715,-4.175512347,Measurement
44963908,1.06 ,6.08 ,0.00 ,58.24058481,12.97568627,Measurement
26962018,0.91 ,6.73 ,0.08 ,39.41382056,-8.981530426,Measurement
35162510,1.20 ,3.21 ,0.02 ,45.20240508,-0.266022225,Measurement
41782388,0.87 ,2.41 ,0.09 ,44.58754073,8.202545042,Measurement
46982044,0.65 ,17.15 ,0.04 ,41.39626638,14.492605,Measurement
31662352,0.67 ,4.75 ,0.12 ,43.28252467,-4.289089628,Measurement
51743714,1.21 ,4.85 ,0.01 ,55.79661501,23.68783109,Measurement
39482816,0.89 ,4.01 ,0.13 ,48.34296028,4.965994691,Measurement
46664162,0.64 ,4.99 ,0.01 ,60.42136058,16.25425028,Measurement
38942726,1.20 ,2.30 ,0.13 ,47.5003427,4.330128052,Measurement
55321790,0.74 ,5.97 ,0.16 ,38.20296614,23.8137722,Measurement
50243736,0.78 ,13.08 ,0.00 ,56.22499078,21.38011981,Measurement
50102928,1.06 ,5.83 ,0.04 ,49.0660895,19.45597786,Measurement
44343058,0.96 ,4.68 ,0.18 ,50.62267109,11.5968954,Measurement
30662208,1.14 ,1.90 ,0.09 ,41.834295,-5.167618223,Measurement
48263276,1.29 ,2.39 ,0.04 ,52.36130963,17.42780123,Measurement
51882740,1.18 ,3.85 ,0.02 ,47.16736541,21.4786596,Measurement
46082678,0.46 ,8.80 ,0.03 ,47.14962803,13.78295124,Measurement
39162828,0.94 ,3.57 ,0.17 ,48.4301218,4.523760892,Measurement
54341736,0.68 ,2.71 ,0.09 ,37.87429371,22.62190853,Measurement
47022062,0.96 ,3.19 ,0.04 ,41.55649859,14.55212485,Measurement
45222326,1.26 ,3.17 ,0.01 ,44.013638,12.5014392,Measurement
52264066,0.69 ,19.28 ,0.03 ,58.78762189,25.77114575,Measurement
50804666,1.15 ,2.34 ,0.02 ,64.32500357,25.75758997,Measurement
30901990,1.39 ,1.76 ,0.02 ,39.94713126,-4.425851076,Measurement
32542338,0.98 ,6.88 ,0.09 ,43.3033435,-3.191650602,Measurement
35342564,0.95 ,4.35 ,0.18 ,45.70595671,-0.127822829,Measurement
31122280,1.13 ,6.87 ,0.07 ,42.55240642,-4.780750476,Measurement
46543710,0.64 ,6.93 ,0.06 ,56.3808855,15.3918111,Measurement
39162930,1.14 ,2.86 ,0.05 ,49.34464725,4.421592467,Measurement
35042124,1.07 ,3.32 ,0.06 ,41.73982437,0.184957135,Measurement
30302096,1.43 ,1.30 ,0.13 ,40.77955797,-5.341940473,Measurement
48803078,0.65 ,9.82 ,0.06 ,50.54205738,17.90310124,Measurement
47262412,0.64 ,12.22 ,0.01 ,44.69469889,15.1043261,Measurement
33181812,1.14 ,1.18 ,0.19 ,38.7111052,-1.50618454,Measurement
45763820,0.77 ,7.72 ,0.05 ,57.41419081,14.24098025,Measurement
32142004,0.89 ,2.19 ,0.08 ,40.27366847,-3.022461646,Measurement
35442582,1.07 ,6.47 ,0.05 ,45.87859644,-0.030215463,Measurement
37082974,1.14 ,3.36 ,0.06 ,49.55950227,1.506939109,Measurement
41122362,0.83 ,4.56 ,0.03 ,44.33565357,7.384268609,Measurement
47923082,1.13 ,3.18 ,0.08 ,50.6564329,16.67090251,Measurement
48242800,1.21 ,4.38 ,0.06 ,48.10616571,16.76163138,Measurement
46823428,1.26 ,2.60 ,0.04 ,53.83605858,15.48875811,Measurement
37862420,1.09 ,3.69 ,0.24 ,44.67375528,3.255299361,Measurement
32061988,1.30 ,1.42 ,0.07 ,40.1188449,-3.085591144,Measurement
48962830,1.37 ,3.95 ,0.04 ,48.31095431,17.76480493,Measurement
30202274,1.08 ,2.20 ,0.08 ,42.33119743,-5.864594962,Measurement
50103238,1.17 ,2.72 ,0.01 ,51.82479976,20.02990595,Measurement
46164168,1.07 ,4.46 ,0.04 ,60.51201842,15.3602737,Measurement
35782360,1.21 ,5.14 ,0.06 ,43.93582993,0.741055954,Measurement
30922310,1.34 ,1.93 ,0.12 ,42.78158485,-5.087840103,Measurement
34003176,0.96 ,6.70 ,0.03 ,50.94504632,-3.186693641,Measurement
41683290,1.08 ,5.52 ,0.01 ,52.69755388,7.736517091,Measurement
33182050,1.06 ,2.01 ,0.05 ,40.83769741,-1.89350385,Measurement
48524982,0.78 ,5.47 ,0.03 ,67.52675156,22.40464804,Measurement
47222114,1.28 ,3.62 ,0.01 ,42.01420845,14.82738559,Measurement
50343244,1.16 ,1.73 ,0.02 ,51.84799204,20.3873737,Measurement
50902936,1.18 ,3.86 ,0.05 ,49.03970245,20.55650267,Measurement
52504086,1.34 ,4.71 ,0.07 ,58.91397021,26.25736066,Measurement
32862036,0.95 ,4.46 ,0.03 ,40.66688751,-2.243146544,Measurement
44282494,0.93 ,8.91 ,0.01 ,45.54961253,11.36830993,Measurement
48942888,1.28 ,4.81 ,0.04 ,48.83128675,17.81889379,Measurement
44482626,1.09 ,2.30 ,0.15 ,46.73463293,11.66018396,Measurement
42783592,1.45 ,3.20 ,0.09 ,55.43098188,9.321100343,Measurement
47404116,0.96 ,7.08 ,0.07 ,59.94515554,17.49377777,Measurement
29201738,0.94 ,1.80 ,0.06 ,37.40839424,-5.826902789,Measurement
46842660,0.32 ,9.40 ,0.01 ,46.94845087,14.76779589,Measurement
36902560,0.61 ,8.40 ,0.04 ,45.84223464,1.869594635,Measurement
45342706,1.04 ,5.42 ,0.04 ,47.43107322,12.82213968,Measurement
31302240,1.21 ,3.20 ,0.04 ,42.23026862,-4.478493022,Measurement
35342752,0.98 ,4.13 ,0.07 ,47.38036976,-0.454030209,Measurement
32701972,0.74 ,5.22 ,0.14 ,40.07287077,-2.317785584,Measurement
38262832,1.14 ,3.00 ,0.03 ,48.39926215,3.307440792,Measurement
35922202,0.82 ,6.67 ,0.24 ,42.5367093,1.131500887,Measurement
31421694,0.96 ,2.17 ,0.20 ,37.39813052,-3.285501679,Measurement
38182406,1.12 ,9.55 ,0.05 ,44.57327463,3.671173096,Measurement
38902586,1.00 ,6.29 ,0.11 ,46.24126363,4.412172459,Measurement
31842118,1.02 ,2.59 ,0.10 ,41.23953419,-3.588827998,Measurement
48964996,0.98 ,2.51 ,0.02 ,67.57673681,23.47573041,Measurement
51963348,1.02 ,1.31 ,0.03 ,52.53609107,22.97451644,Measurement
45322594,0.87 ,8.76 ,0.06 ,46.4241947,12.74267578,Measurement
53501756,0.88 ,1.52 ,0.14 ,38.17405989,21.7124607,Measurement
53363562,1.25 ,2.09 ,0.03 ,54.1686829,25.68024556,Measurement
48423136,0.92 ,7.58 ,0.01 ,51.09592879,17.45202462,Measurement
45483874,0.78 ,4.47 ,0.03 ,57.91299256,13.82614094,Measurement
51943774,0.90 ,11.25 ,0.00 ,56.28937039,24.19418929,Measurement
52044112,1.22 ,1.81 ,0.03 ,59.23293583,25.58094038,Measurement
39262586,1.36 ,1.49 ,0.09 ,46.26460176,4.877561564,Measurement
46882668,0.40 ,8.42 ,0.01 ,47.01797398,14.82680577,Measurement
30462264,1.30 ,2.70 ,0.10 ,42.2917855,-5.5319199,Measurement
38122792,1.16 ,2.53 ,0.04 ,48.02956841,3.16778275,Measurement
42182748,0.96 ,4.02 ,0.13 ,47.83698589,8.624809245,Measurement
51903592,0.99 ,4.73 ,0.00 ,54.69597203,23.56594086,Measurement
30602110,1.27 ,1.14 ,0.01 ,40.95748338,-5.023186672,Measurement
31222178,1.06 ,2.67 ,0.05 ,41.66787895,-4.441080861,Measurement
34461998,0.82 ,8.52 ,0.08 ,40.54216387,-0.315359012,Measurement
46183974,0.43 ,41.28 ,0.02 ,58.77074875,15.12893122,Measurement
50883804,0.91 ,7.16 ,0.05 ,56.73056217,22.59420787,Measurement
29702264,0.50 ,9.17 ,0.13 ,42.14690774,-6.434138056,Measurement
35323916,0.85 ,5.77 ,0.01 ,57.68261202,-3.297971242,Measurement
47702884,1.40 ,4.16 ,0.05 ,48.90096806,16.13035783,Measurement
44023246,0.98 ,5.20 ,0.13 ,52.31759962,11.1878905,Measurement
50682696,1.28 ,5.53 ,0.03 ,46.93082968,19.83335584,Measurement
45242946,1.08 ,2.83 ,0.25 ,49.59185947,12.80800561,Measurement
40222524,0.54 ,8.89 ,0.06 ,45.75929757,6.160039567,Measurement
29942222,0.92 ,3.65 ,0.20 ,41.82382157,-6.049794621,Measurement
43802352,0.83 ,6.00 ,0.13 ,44.27578288,10.73747976,Measurement
53923834,1.18 ,4.02 ,0.06 ,56.4225345,27.54447446,Measurement
64601638,0.95 ,3.93 ,0.06 ,34.82508707,33.53234936,Measurement
34482660,1.25 ,3.60 ,0.04 ,46.44854298,-1.401014983,Measurement
49862710,1.13 ,7.32 ,0.03 ,47.14825201,18.78432384,Measurement
32401720,0.99 ,0.78 ,0.09 ,37.77822715,-2.238079904,Measurement
29502304,0.91 ,5.78 ,0.12 ,42.45870065,-6.770408998,Measurement
35422288,1.47 ,3.63 ,0.07 ,43.25123259,0.40407125,Measurement
43922404,1.20 ,2.95 ,0.08 ,44.74345914,10.89483975,Measurement
47103862,0.54 ,8.88 ,0.02 ,57.69997627,16.52575162,Measurement
29982144,1.11 ,3.55 ,0.07 ,41.14401898,-5.821956148,Measurement
36303160,1.09 ,7.21 ,0.05 ,51.12881462,0.094162752,Measurement
32182122,1.29 ,0.79 ,0.10 ,41.3293092,-3.196975953,Measurement
42683096,1.30 ,2.95 ,0.03 ,50.97288993,9.245429085,Measurement
40962778,0.44 ,6.68 ,0.20 ,48.07419212,6.981190868,Measurement
50464368,0.64 ,7.05 ,0.01 ,61.77236611,23.78500757,Measurement
35563912,0.97 ,6.90 ,0.07 ,57.68669794,-2.889611003,Measurement
32202034,1.08 ,1.03 ,0.06 ,40.54993718,-3.008087227,Measurement
44602536,0.79 ,6.92 ,0.01 ,45.92180714,11.78975944,Measurement
39722740,1.19 ,5.24 ,0.06 ,47.67490456,5.351854237,Measurement
47142960,1.05 ,6.15 ,0.01 ,49.62164934,15.44373234,Measurement
39803204,0.94 ,10.80 ,0.04 ,51.84196423,5.047798058,Measurement
32942242,1.30 ,2.74 ,0.04 ,42.51250688,-2.521389424,Measurement
44262496,0.71 ,3.59 ,0.17 ,45.56795802,11.34317957,Measurement
44823334,1.37 ,2.25 ,0.06 ,53.09041263,12.40344626,Measurement
43942996,0.72 ,6.75 ,0.18 ,50.07177141,11.01964097,Measurement
34122882,1.20 ,4.50 ,0.05 ,48.36567145,-2.328244768,Measurement
30082276,1.32 ,3.32 ,0.07 ,42.32598746,-6.012063469,Measurement
48124778,0.85 ,4.09 ,0.01 ,65.7720519,20.68809099,Measurement
33941964,0.93 ,1.65 ,0.29 ,40.1722984,-0.869382064,Measurement
34402118,1.07 ,3.26 ,0.02 ,41.60827862,-0.566635819,Measurement
50684398,0.35 ,6.56 ,0.01 ,61.99701459,24.3139735,Measurement
46324670,0.96 ,4.11 ,0.19 ,65.00586517,16.56126493,Measurement
42142394,0.89 ,4.35 ,0.03 ,44.64844734,8.653664627,Measurement
29941866,1.04 ,2.92 ,0.09 ,38.67878985,-5.265329746,Measurement
35582584,1.10 ,7.08 ,0.04 ,45.91324175,0.145405292,Measurement
48944890,0.91 ,3.05 ,0.06 ,66.64182104,22.92586679,Measurement
39562918,1.09 ,2.99 ,0.07 ,49.26293631,4.98198834,Measurement
51863446,1.31 ,2.61 ,0.04 ,53.41640379,23.09059075,Measurement
37363038,1.26 ,2.41 ,0.03 ,50.15928763,1.794505451,Measurement
45983142,0.76 ,7.38 ,0.13 ,51.32106209,13.9757312,Measurement
37242618,1.06 ,5.06 ,0.05 ,46.39394741,2.230138056,Measurement
39222334,1.27 ,2.94 ,0.06 ,43.99673074,5.032829249,Measurement
29722312,0.99 ,6.23 ,0.12 ,42.57265318,-6.528307689,Measurement
46562722,0.40 ,11.06 ,0.03 ,47.52099275,14.44811846,Measurement
30842262,1.39 ,1.56 ,0.14 ,42.34354106,-5.074905119,Measurement
37562466,0.50 ,10.14 ,0.10 ,45.06122115,2.826186849,Measurement
33722082,1.07 ,2.75 ,0.10 ,41.19792265,-1.313122991,Measurement
52784000,1.17 ,2.91 ,0.04 ,58.10702157,26.3754215,Measurement
28662272,1.41 ,2.32 ,0.10 ,42.00569604,-7.683239196,Measurement
51703708,0.82 ,5.41 ,0.02 ,55.75060786,23.6066217,Measurement
30082100,1.25 ,1.25 ,0.06 ,40.7744237,-5.6063322,Measurement
45723844,1.16 ,1.04 ,0.05 ,57.63164496,14.19891872,Measurement
52584292,0.31 ,11.41 ,0.01 ,60.69000693,27.30100113,Measurement
44922728,0.84 ,7.55 ,0.04 ,47.64196001,12.27469785,Measurement
52483152,0.80 ,18.49 ,0.04 ,50.72365559,23.20988282,Measurement
33762832,1.27 ,5.09 ,0.02 ,47.86848572,-2.695481915,Measurement
44724132,0.72 ,7.96 ,0.02 ,60.26245602,12.7209965,Measurement
35662424,1.36 ,2.52 ,0.06 ,44.49436119,0.497501032,Measurement
33141710,0.85 ,1.97 ,0.02 ,37.79202638,-1.395338631,Measurement
39622388,0.84 ,5.67 ,0.16 ,44.50545353,5.491435906,Measurement
42643222,0.54 ,13.81 ,0.03 ,52.1049232,9.168074855,Measurement
50643432,0.70 ,12.56 ,0.01 ,53.47591523,21.24126495,Measurement
54282012,1.09 ,2.14 ,0.05 ,40.34487027,23.03716634,Measurement
44744208,0.82 ,6.21 ,0.02 ,60.94526658,12.81464669,Measurement
47684022,0.45 ,15.82 ,0.00 ,59.0781227,17.79730135,Measurement
52043360,1.01 ,2.09 ,0.02 ,52.62907731,23.12272773,Measurement
44804076,0.50 ,15.35 ,0.03 ,59.75615118,12.8226503,Measurement
37583076,1.20 ,3.26 ,0.05 ,50.5203115,2.043784223,Measurement
45843766,0.68 ,6.13 ,0.07 ,56.92546506,14.31766231,Measurement
30242206,1.27 ,0.86 ,0.09 ,41.7394991,-5.658823079,Measurement
51444592,1.07 ,3.38 ,0.05 ,63.54597217,26.64883502,Measurement
46542614,0.59 ,8.06 ,0.02 ,46.55171767,14.34053549,Measurement
33461826,1.21 ,1.95 ,0.08 ,38.87413195,-1.209921642,Measurement
31742108,1.08 ,3.73 ,0.06 ,41.13452671,-3.686427334,Measurement
30242254,1.30 ,2.48 ,0.12 ,42.16257923,-5.770043509,Measurement
34742674,1.24 ,3.83 ,0.08 ,46.60832642,-1.092049797,Measurement
35582196,0.58 ,7.53 ,0.10 ,42.44605515,0.729634114,Measurement
39002340,1.07 ,2.23 ,0.03 ,44.03719608,4.754754778,Measurement
34882720,1.07 ,3.36 ,0.07 ,47.0359674,-0.996691669,Measurement
30642296,1.17 ,4.65 ,0.04 ,42.60712931,-5.391194112,Measurement
46381602,1.18 ,2.17 ,0.04 ,37.42668585,13.55494864,Measurement
40983280,1.24 ,5.65 ,0.02 ,52.58374461,6.708778371,Measurement
44244052,0.78 ,8.12 ,0.08 ,59.55679749,11.81758054,Measurement
28602222,1.22 ,4.09 ,0.21 ,41.55520217,-7.624298224,Measurement
53044636,1.16 ,3.65 ,0.09 ,63.553418,29.98974473,Measurement
46403724,0.35 ,11.48 ,0.03 ,56.51558289,15.18275685,Measurement
50142760,1.34 ,3.20 ,0.01 ,47.56390376,19.23032814,Measurement
37502154,1.39 ,2.31 ,0.08 ,42.25500537,3.093171077,Measurement
44422522,0.86 ,5.01 ,0.01 ,45.79936072,11.55444825,Measurement
48903214,1.18 ,2.35 ,0.02 ,51.74600204,18.25889174,Measurement
45403874,0.50 ,9.36 ,0.04 ,57.91677571,13.69153772,Measurement
44403106,1.31 ,5.46 ,0.01 ,51.05282373,11.69728887,Measurement
27081828,1.09 ,2.09 ,0.13 ,37.77534776,-8.370764946,Measurement
38442450,0.97 ,5.23 ,0.04 ,44.98779053,3.954572463,Measurement
35362530,0.97 ,1.50 ,0.18 ,45.40523188,-0.046256049,Measurement
51604342,0.83 ,5.35 ,0.01 ,61.33053712,25.76885466,Measurement
32241952,1.25 ,1.29 ,0.06 ,39.82592189,-2.81297503,Measurement
46942846,0.53 ,7.32 ,0.05 ,48.61213016,15.06110589,Measurement
34161996,1.03 ,6.56 ,0.14 ,40.48680592,-0.6622788,Measurement
48983302,1.21 ,1.57 ,0.06 ,52.5225455,18.52324118,Measurement
45762134,1.13 ,3.36 ,0.04 ,42.26374329,13.08101475,Measurement
48263050,1.35 ,2.82 ,0.10 ,50.34150216,17.10633137,Measurement
48743134,1.12 ,2.37 ,0.02 ,51.04790265,17.90349556,Measurement
40542512,0.43 ,5.40 ,0.10 ,45.66537706,6.577248819,Measurement
49565214,0.56 ,12.71 ,0.01 ,69.38229132,26.1383109,Measurement
34742884,1.14 ,5.79 ,0.09 ,48.47320825,-1.504017569,Measurement
47681988,1.01 ,1.92 ,0.15 ,40.85019057,15.2817817,Measurement
33062008,0.67 ,6.50 ,0.15 ,40.44597317,-1.962112895,Measurement
29102326,0.67 ,8.82 ,0.01 ,42.57033853,-7.302535454,Measurement
38342686,1.17 ,4.09 ,0.14 ,47.09762135,3.581225036,Measurement
32062016,1.05 ,3.06 ,0.04 ,40.36801803,-3.137285173,Measurement
31162316,1.05 ,3.49 ,0.15 ,42.87742952,-4.813040838,Measurement
34402352,1.15 ,4.40 ,0.01 ,43.69698255,-0.945915612,Measurement
52763646,1.31 ,3.38 ,0.01 ,55.0177238,25.05075186,Measurement
51543736,1.34 ,4.40 ,0.03 ,56.02398726,23.4411575,Measurement
33341832,1.08 ,2.64 ,0.15 ,38.91180396,-1.355529894,Measurement
53583764,1.20 ,2.80 ,0.05 ,55.88659353,26.73719274,Measurement
52043252,0.96 ,3.97 ,0.01 ,51.67627825,22.84182147,Measurement
32402332,0.80 ,4.95 ,0.16 ,43.22790059,-3.349423358,Measurement
33302242,1.28 ,3.89 ,0.02 ,42.56547535,-2.088855342,Measurement
34922776,1.20 ,3.43 ,0.18 ,47.5390076,-1.050700143,Measurement
54482052,0.96 ,1.77 ,0.06 ,40.66927484,23.34431055,Measurement
38382866,1.24 ,2.94 ,0.09 ,48.71341073,3.42896973,Measurement
53663898,0.52 ,14.06 ,0.02 ,57.034397,27.39239028,Measurement
32062244,1.00 ,4.80 ,0.04 ,42.39301248,-3.579810633,Measurement
52703664,0.53 ,18.28 ,0.01 ,55.18657221,25.01836416,Measurement
32982206,0.97 ,4.08 ,0.06 ,42.1983246,-2.40648199,Measurement
32982084,0.92 ,2.94 ,0.17 ,41.1121402,-2.186775964,Measurement
35242486,1.34 ,3.86 ,0.03 ,44.99821389,-0.125730382,Measurement
49741988,0.89 ,2.75 ,0.08 ,40.69068545,17.70436762,Measurement
38302644,1.40 ,3.04 ,0.04 ,46.71798735,3.574947509,Measurement
32002162,1.13 ,1.30 ,0.06 ,41.6559103,-3.487027523,Measurement
34862308,0.94 ,2.33 ,0.03 ,43.3631031,-0.310342926,Measurement
35363754,1.02 ,5.22 ,0.03 ,56.26087377,-2.735023083,Measurement
49163482,1.30 ,4.49 ,0.02 ,54.10659448,19.12287614,Measurement
29981914,1.24 ,1.54 ,0.12 ,39.111298,-5.31970175,Measurement
45924670,0.84 ,6.07 ,0.17 ,65.03762514,15.72158536,Measurement
47422412,0.79 ,7.46 ,0.00 ,44.68466192,15.30541055,Measurement
27702222,0.91 ,6.72 ,0.01 ,41.36098366,-8.674812639,Measurement
46783180,0.75 ,5.64 ,0.04 ,51.61689718,15.15925838,Measurement
31561952,0.83 ,4.11 ,0.02 ,39.71934907,-3.594009906,Measurement
50882638,1.39 ,2.31 ,0.04 ,46.38988779,19.99528527,Measurement
30881760,1.07 ,11.37 ,0.04 ,37.89963949,-4.004503883,Measurement
43342562,0.55 ,11.36 ,0.02 ,46.17092951,10.16814159,Measurement
38302950,1.00 ,1.68 ,0.01 ,49.45884512,3.217612708,Measurement
52003302,1.11 ,1.98 ,0.03 ,52.12388049,22.91242285,Measurement
54661630,0.96 ,1.30 ,0.10 ,36.87846079,22.8014917,Measurement
42543086,0.57 ,9.83 ,0.03 ,50.88153691,9.04796887,Measurement
41642752,0.72 ,6.91 ,0.07 ,47.86156154,7.902645817,Measurement
34762898,1.23 ,5.54 ,0.02 ,48.60019606,-1.506030326,Measurement
43163458,1.39 ,1.71 ,0.11 ,54.22860846,9.923349374,Measurement
53003570,0.93 ,4.49 ,0.02 ,54.30726427,25.16564049,Measurement
51102942,0.94 ,7.47 ,0.03 ,49.06694118,20.839371,Measurement
51802860,1.04 ,6.13 ,0.00 ,48.2434579,21.6149081,Measurement
38962578,0.97 ,3.97 ,0.15 ,46.17346418,4.497075835,Measurement
50104318,0.56 ,8.89 ,0.00 ,61.39260727,22.93294606,Measurement
37782456,1.02 ,3.71 ,0.05 ,44.99018684,3.115255407,Measurement
46422624,1.19 ,4.12 ,0.09 ,46.64780123,14.19149875,Measurement
56702146,0.87 ,8.55 ,0.08 ,41.1122436,26.12992704,Measurement
47324008,0.69 ,10.67 ,0.08 ,58.98695196,17.14804659,Measurement
47764876,0.91 ,3.46 ,0.04 ,66.69487488,20.25910734,Measurement
31321900,0.89 ,1.98 ,0.02 ,39.21791512,-3.770131811,Measurement
53403940,1.19 ,3.42 ,0.03 ,57.45509604,27.14604703,Measurement
36162114,1.18 ,4.25 ,0.13 ,41.77250196,1.53287874,Measurement
28262354,0.72 ,13.26 ,0.06 ,42.63643594,-8.376691089,Measurement
31362264,1.54 ,2.21 ,0.04 ,42.45289431,-4.458700162,Measurement
32402336,0.85 ,6.57 ,0.05 ,43.26335656,-3.357599234,Measurement
52024342,0.62 ,7.52 ,0.08 ,61.24469424,26.53011829,Measurement
47803416,1.19 ,1.53 ,0.07 ,53.6531401,16.95338599,Measurement
64461632,0.80 ,3.38 ,0.04 ,34.81155738,33.36834496,Measurement
44082612,1.09 ,4.39 ,0.16 ,46.61537352,11.13468217,Measurement
50484302,0.94 ,5.74 ,0.01 ,61.18763101,23.56842401,Measurement
52963666,1.04 ,5.96 ,0.04 ,55.15503075,25.42491712,Measurement
